Date,Close,High,Low,Open,Volume,Returns
2020-02-18,77.00770568847656,77.18875828805763,75.94794093607852,76.12899353565957,152531200,-0.018310571474700055
2020-02-19,78.12299346923828,78.3523297233802,77.24911404532844,77.24911404532844,93984000,0.014482807542318676
2020-02-20,77.32154846191406,78.37165530100644,76.81701596336808,77.8840228178166,100566000,-0.010258759575563325
2020-02-21,75.57135009765625,77.35774159273006,74.95577422235982,76.91596913601705,129554000,-0.022635324810132307
2020-02-24,71.98169708251953,73.43011814732492,69.8211400810818,71.75960997813098,222195200,-0.047500183740240565
2020-02-25,69.54352569580078,73.03180965186876,69.07279323243056,72.6503953158895,230673600,-0.033872102013983385
2020-02-26,70.646728515625,71.90927139616765,69.16209855410392,69.16934036398257,198054800,0.015863487057729664
2020-02-27,66.0286865234375,69.04140503149553,65.89350114490772,67.85852928583456,320605600,-0.06536809402527566
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.103468343907636,426510000,-0.0005850127655955273
2020-03-02,72.1337890625,72.7686815326321,67.0425894386722,68.14338895911868,341397200,0.09310084376473005
2020-03-03,69.84286499023438,73.3866667341741,68.99311992366323,73.30700681770827,319475600,-0.0317593752115346
2020-03-04,73.0824966430664,73.24182384454771,70.76261243598904,71.56165746891385,219178400,0.04638457562250631
2020-03-05,70.71192169189453,72.31242082695749,70.34740002247567,71.33956494467967,187572800,-0.03243697273712087
2020-03-06,69.77285766601562,70.2049720207652,67.88991319528947,68.07579124975517,226176800,-0.013280137258475211
2020-03-09,64.25435638427734,67.13188124194363,63.48910424371685,63.67015682235863,286744800,-0.0790923787033907
2020-03-10,68.88207244873047,69.14761776690831,65.02685833500999,66.9025682079639,285290000,0.07202182583196026
2020-03-11,66.48977661132812,67.8875051992336,65.62796418784407,66.96293286366341,255598800,-0.03473031156521822
2020-03-12,59.92359161376953,65.17894700154001,59.86806983845157,61.784814276675704,418474000,-0.09875480611014542
2020-03-13,67.10294342041016,67.5736832780311,61.06302571813862,63.94538830639056,370732000,0.11980843626520743
2020-03-16,58.470340728759766,62.54281272853614,57.93683739697829,58.40757346412376,322423600,-0.12864715393430393
2020-03-17,61.041282653808594,62.187945473114404,57.550586794967394,59.749772593000145,324056000,0.04397001784161425
2020-03-18,59.54700469970703,60.350878847985236,57.24160039100893,57.88132191691277,300233600,-0.0244797928407936
2020-03-19,59.09074401855469,61.03645549375763,58.56689890473273,59.72080725380135,271857200,-0.007662193647745119
2020-03-20,55.339332580566406,60.79263606329375,55.03999095282429,59.67010772190427,401693200,-0.06348560168425577
2020-03-23,54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800,-0.02124399784543518
2020-03-24,59.59770584106445,59.793242114858536,56.56084893172045,57.05813962396852,287531200,0.10032552298838837
2020-03-25,59.269386291503906,62.34245170831376,58.97487373705756,60.53192552123785,303602000,-0.005508929327516565
2020-03-26,62.388328552246094,62.44626304168301,59.47217348326275,59.510798931904375,252087200,0.0526231576855265
2020-03-27,59.8052978515625,61.767905586340525,59.63872886548187,61.01472792774082,204216800,-0.04140246678544168
2020-03-30,61.512020111083984,61.683418202528024,60.206026401052306,60.529509863529455,167976400,0.028537977751696753
2020-03-31,61.38649368286133,63.366001623216455,60.83368129501873,61.702735358357586,197002000,-0.002040681284665502
2020-04-01,58.15652084350586,60.04188167908633,57.726822887688364,59.50596558883749,176218400,-0.05261699513320228
2020-04-02,59.126956939697266,59.18006600388776,57.188487147319506,58.018915768998035,165934000,0.01668662571481483
2020-04-03,58.277217864990234,59.31283722451452,57.68819275537644,58.6127685713981,129880000,-0.014371432569642795
2020-04-06,63.36118698120117,63.515681414819454,60.20121554945302,60.568146275466354,201820400,0.08723767713120556
2020-04-07,62.62730026245117,65.5893255452028,62.52349853876049,65.37205652922795,202887200,-0.01158259107373949
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,0.025594780065578027
2020-04-09,64.69371795654297,65.19584133375365,63.899505790640596,64.86511973614601,161834800,0.007216005635017453
2020-04-13,65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800,0.019627727227967018
2020-04-14,69.29486846923828,69.58455560243435,67.12223707141726,67.59297682109842,194994800,0.050503072587930964
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,-0.009127215206806594
2020-04-16,69.20796203613281,69.57248363661981,68.16027185080422,69.37453102131897,157125200,0.007945582294911935
2020-04-17,68.26891326904297,69.27074378183441,66.83497575491855,68.72516946310567,215250000,-0.013568507718802247
2020-04-20,66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200,-0.020756708961848336
2020-04-21,64.78546142578125,66.92912586019385,64.07573448825138,66.69496415132106,180991600,-0.03091033527423792
2020-04-22,66.65151977539062,67.08604320648949,65.7100474299754,66.05041994300701,116862400,0.028803659162745188
2020-04-23,66.39319610595703,68.01542772017612,66.35457066668404,66.59597413685326,124814400,-0.0038757356216950756
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200,0.02886964567598249
2020-04-27,68.35823822021484,68.68895986495261,67.58091858862758,68.02750920842628,117087600,0.0007069844366256461
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800,-0.016209309730708665
2020-04-29,69.45901489257812,69.92733815857098,68.53202656102843,68.73480456789414,137280800,0.032844758559021026
2020-04-30,70.92434692382812,71.10057413486881,69.60870223992275,69.99735834734561,183064000,0.021096354929827532
2020-05-01,69.7824935913086,72.17962796257615,69.00517422626046,69.10173412805158,240616800,-0.01609959600679678
2020-05-04,70.76985931396484,70.89780288941466,69.11866006272429,69.80666159250394,133568000,0.014149189457729916
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,0.015008602356179956
2020-05-06,72.57312774658203,73.2031872790944,72.14825527383692,72.53208591439893,142333600,0.010317290210284158
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,0.010344916400388815
2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400,0.023801781949698064
2020-05-11,76.2503662109375,76.74415709638575,74.36957888241814,74.57775171164975,145946400,0.015735313143677265
2020-05-12,75.37896728515625,77.38319884408511,75.25793879153254,76.93296900656856,162301200,-0.011428127746568872
2020-05-13,74.46883392333984,76.47791143801962,73.39410026175051,75.55809041384309,200622400,-0.012074102293991418
2020-05-14,74.92630767822266,74.98682191354754,72.98742921457588,73.70876155896555,158929200,0.00614315722136527
2020-05-15,74.48335266113281,74.52934407916516,72.66792527667609,72.70181680027588,166348400,-0.005911875692475754
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,0.02356104603222753
2020-05-19,75.7977294921875,77.0999898949941,75.76626090152799,76.25521336264156,101729600,-0.005778317594011817
2020-05-20,77.2718505859375,77.34204178986873,76.61587086677298,76.65460086911052,111504800,0.01944809037983042
2020-05-21,76.69577026367188,77.67368271832201,76.45855171857032,77.13389289033314,102688800,-0.007455241694062198
2020-05-22,77.1895523071289,77.27185079219365,76.33266854723075,76.43432834001963,81803200,0.006438191333882681
2020-05-26,76.6667251586914,78.48456841631166,76.61104938291827,78.30544857938091,125522000,-0.006773289037319774
2020-05-27,77.000732421875,77.14596806852482,75.78560919845494,76.52388732434491,112945200,0.004356613152475708
2020-05-28,77.03461456298828,78.29089056504547,76.40042661637571,76.67636766312725,133560800,0.0004400236211734576
2020-05-29,76.95957946777344,77.73658013010277,76.6037554918858,77.27667344915052,153532400,-0.0009740438845642352
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,0.012298203097257598
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800,0.0046293807223976025
2020-06-03,78.69755554199219,78.95898118849432,78.01495316022684,78.58621141173712,104491200,0.005504956683546558
2020-06-04,78.01978302001953,78.81856784791002,77.64701331974175,78.52084258385524,87560400,-0.008612370705860184
2020-06-05,80.24187469482422,80.30238892913404,78.24006648317224,78.26911213372232,137250400,0.028481131179697083
2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400,0.005912547541170321
2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400,0.03157798822796365
2020-06-10,85.40738677978516,85.87455499385788,83.77350211039672,84.21162466782144,166651600,0.025727679587514096
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400,-0.04801046798178077
2020-06-12,82.0089111328125,84.18742419889422,80.90029328946143,83.44189186655679,200146000,0.008633616973081626
2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800,0.012367207141230407
2020-06-16,85.22342681884766,85.4945368687229,83.4418908130573,85.07335265810912,165428800,0.026502185993614313
2020-06-17,85.10481262207031,86.02704912393895,84.98378413219785,85.96653487900272,114406400,-0.0013918027144047551
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,0.0003983017981941117
2020-06-19,84.65217590332031,86.3078449275457,83.54597361995395,85.84309961565448,264476000,-0.0057146052427476945
2020-06-22,86.86698150634766,87.00979422869749,84.99830144840965,85.04429286253834,135445200,0.02616359921517941
2020-06-23,88.72116088867188,90.1371959593026,87.68999560053155,88.10875691220691,212155600,0.02134504215722899
2020-06-24,87.15503692626953,89.26819705246864,86.78226710315806,88.35079901624333,192623200,-0.0176522032254236
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400,0.013275517274130566
2020-06-26,85.5986099243164,88.42825657527817,85.45095132716905,88.20798383985682,205256800,-0.030725758664680747
2020-06-29,87.57139587402344,87.66580166563776,85.02979694710713,85.50664961268454,130646000,0.023046939096923458
2020-06-30,88.30239868164062,88.58803158175118,87.14052793069565,87.15988924218063,140223200,0.008347506629547974
2020-07-01,88.1353530883789,88.9220381809634,88.08694613026117,88.37983297329643,110737200,-0.001891744683674701
2020-07-02,88.1353530883789,89.67483914156468,88.02159341265586,89.0406511103845,114041600,0.0
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,0.026750427650369613
2020-07-07,90.21222686767578,91.64762315168353,90.10088271239697,90.87062222466152,112424400,-0.0031028319464467824
2020-07-08,92.3132553100586,92.344723894615,91.1005476599512,91.1876920007991,117092000,0.023289841248067322
2020-07-09,92.71023559570312,93.25727928434208,91.66454778966232,93.20402645939578,125642800,0.004300360596223962
2020-07-10,92.8724365234375,92.93053523193312,91.6960429410668,92.30602397781523,90257200,0.0017495471421484776
2020-07-13,92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200,-0.004613251517131101
2020-07-14,93.9737777709961,94.16499745387678,90.89481289415856,91.82672629574613,170989200,0.016548237619130823
2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000,0.00687738277066674
2020-07-16,93.45576477050781,94.31022548870118,92.8578838224014,93.49449476804814,110577600,-0.012305070406953944
2020-07-17,93.26697540283203,94.06092201052024,92.79496133182224,93.90600938284572,92186800,-0.0020200933365573936
2020-07-20,95.23247528076172,95.37044953138843,93.01039399095433,93.35411815070974,90318000,0.021073910346512736
2020-07-21,93.9181137084961,96.09662665534265,93.66879530005893,96.02158957813295,103433200,-0.01380161093566723
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600,0.002809090307216877
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400,-0.0455162838209211
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800,-0.0024773537279209057
2020-07-27,91.79769897460938,91.88968182119616,90.50996128337569,90.73264959796012,121214000,0.02370042601618705
2020-07-28,90.28970336914062,91.54598006051984,90.28485750042175,91.36927575316574,103625600,-0.016427379142540888
2020-07-29,92.02037811279297,92.20434377285328,90.73505619988047,90.7713632677891,90329200,0.019168018933195974
2020-07-30,93.13386535644531,93.23794810661174,90.78833214151663,91.19498617960477,158130000,0.012100441950885
2020-07-31,102.88390350341797,103.03397765297315,97.62157959922047,99.61613418906329,374336800,0.10468843003194328
2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200,0.02519755177509797
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,0.006678195063100523
2020-08-05,106.56560516357422,106.88512220917495,105.43761854161589,105.90237127948915,121776800,0.0036248360765460674
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130089,106.89719478834881,202428800,0.034888969725797914
2020-08-07,107.77620697021484,110.26176460572711,106.98082882286342,109.80587577731004,198045600,-0.02273559316968532
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,0.014534727531905878
2020-08-11,106.09085083007812,109.10504168444446,105.8313811445449,108.60793322925056,187902400,-0.029740017403297125
2020-08-12,109.6167221069336,109.87376452711321,106.98566715289093,107.17965891895842,165598000,0.03323445188032981
2020-08-13,111.55667114257812,112.55817011651827,110.50667052619417,110.99408465160128,210082000,0.01769756473608175
2020-08-14,111.4572525024414,111.54697388434195,109.65067355223327,111.38208013380518,165565200,-0.0008911940372410276
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600,-0.002610938176491384
2020-08-18,112.09257507324219,112.51693852673742,110.58426581680665,110.91890789561272,105633600,0.008332840337601732
2020-08-19,112.23323059082031,113.64454412496903,112.13866200158594,112.49997484302729,145538000,0.0012548156511367203
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451047,126907200,0.022189662253849773
2020-08-21,120.63562774658203,121.1181872782855,115.66935990258521,115.68148161330981,338054800,0.051532354267703084
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600,0.01196019239369095
2020-08-25,121.07696533203125,121.42130925505194,119.35768781992573,120.95329871627834,211495600,-0.008203640419729541
2020-08-26,122.72348022460938,123.17936898693925,121.32671591454528,122.39126546065715,163022400,0.013598911139396819
2020-08-27,121.25640869140625,123.65709200762272,120.11425938434616,123.32487721481381,155552400,-0.011954285606292081
2020-08-28,121.06000518798828,122.64590698975564,120.83690796249397,122.22881796842402,187630000,-0.0016197370970948421
2020-08-31,125.1653823852539,127.06653708598974,122.2166692582802,123.74922926791106,225702700,0.033911919885436737
2020-09-01,130.15106201171875,130.75245576113278,126.61066398001222,128.7737011544299,151948100,0.03983273594865966
2020-09-02,127.45452880859375,133.83695705739137,123.18665076532004,133.45866793446768,200119000,-0.020718487897411153
2020-09-03,117.25039672851562,124.97138507910603,116.88180945410002,123.09934328509381,257599600,-0.08006096115581973
2020-09-04,117.32801818847656,119.98574406174012,107.56038329847304,116.46474218511382,332607200,0.0006620144760844937
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600,-0.06729502345429805
2020-09-09,113.79729461669922,115.56264615107492,111.79915150644727,113.73909857280785,176940500,0.03988642402945941
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754133,116.74601936225844,182274400,-0.03264573512405333
2020-09-11,108.63703918457031,111.77005705290503,106.69709205627441,111.1298709484181,180860300,-0.01312889644234927
2020-09-14,111.89616394042969,112.44904864015743,109.41303369608222,111.27538137934282,140150100,0.03000012500637328
2020-09-15,112.07077026367188,115.26198485471991,110.19872059172918,114.77699796976391,184642000,0.0015604317171689086
2020-09-16,108.76311492919922,112.51691465998435,108.6758208751462,111.7700383963949,154679000,-0.029513987694477772
2020-09-17,107.02689361572266,108.83104527474275,105.4458391619844,106.42551466292394,178011000,-0.015963328326949577
2020-09-18,103.63197326660156,107.55066740012516,102.90449308489,107.08508422800398,287104900,-0.0317202549231268
2020-09-21,106.77471923828125,106.88141694986336,100.00429875934016,101.40106341982381,195713800,0.03032602654004002
2020-09-22,108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400,0.015715629442602186
2020-09-23,103.903564453125,108.74373016788621,103.56406780634413,108.26844522282775,150718700,-0.04194625454771084
2020-09-24,104.97055053710938,106.93959588038079,101.84723417179123,102.01212791770884,167743300,0.010269003663158527
2020-09-25,108.90864562988281,109.06384497371614,104.4370662899755,105.17424837255975,149981400,0.03751618975629967
2020-09-28,111.5081787109375,111.85736984450415,109.39363569114487,111.55668035738763,137672400,0.023868932223149564
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200,-0.007568009524070218
2020-09-30,112.3326187133789,113.73908460394166,110.20838196881353,110.37327567312818,142675200,0.0150756405261665
2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400,0.008462433358116472
2020-10-02,109.62640380859375,111.90584749739754,108.85042943395283,109.50030991529614,144712000,-0.03228035017438746
2020-10-05,113.00190734863281,113.14740484674029,110.1404886205297,110.48967965586358,106243800,0.030790972090379398
2020-10-06,109.76222229003906,112.63334341918222,108.87954271233731,112.22594886007512,161498200,-0.028669295365065794
2020-10-07,111.62458038330078,112.08046922763401,110.70310088509402,111.17839334850785,96849000,0.016967204693984383
2020-10-08,111.51786804199219,112.90493061170089,111.1492733309645,112.7594330889432,83477200,-0.0009559932135212446
2020-10-09,113.45782470703125,113.48692273393875,111.46937566481606,111.81856678833006,100506900,0.017395926761338165
2020-10-12,120.66472625732422,121.42130453731181,115.6984583933761,116.45503667336371,240226800,0.06352053345727815
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500,-0.026527452004066587
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000,0.0007432995707061796
2020-10-15,117.08549499511719,117.56077991650847,114.60236531565721,115.15524988960917,112559200,-0.003960952147240571
2020-10-16,115.44624328613281,117.90028246955836,115.24254973816036,117.63838547908625,115393800,-0.014000467855157739
2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300,-0.025541691421426593
2020-10-20,113.98158264160156,115.40744480290577,112.15802781204344,112.71091238476241,124423700,0.013191679859024807
2020-10-21,113.36083221435547,115.14558032107824,112.95343762450592,113.16683302863848,89946000,-0.005446059028658579
2020-10-22,112.27445983886719,114.49570058030427,111.14928675399084,113.92341222842757,101988000,-0.009583313339073252
2020-10-23,111.58575439453125,113.05041647874276,110.84857244879218,112.89521716371952,82572600,-0.006134123872199804
2020-10-26,111.5954818725586,113.05044248419397,109.49063323015535,110.58670829378724,111850700,8.717490937915073e-05
2020-10-27,113.09893035888672,113.75851276167866,111.10078693291935,112.02225897491293,92276800,0.013472306056665051
2020-10-28,107.86106872558594,111.96406058991157,107.76407283902445,111.59547326085323,143937800,-0.04631221194294188
2020-10-29,111.85733032226562,113.41898806218693,108.83101070073977,108.99591180021882,146129200,0.03705008344434968
2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227131,190272600,-0.056017707492972635
2020-11-02,105.5040283203125,107.35668150297613,104.09756951905206,105.83382320217856,122866900,-0.0008268745500383812
2020-11-03,107.12390899658203,108.14237704788208,105.46525468419668,106.3673306155269,107624400,0.015353732952750665
2020-11-04,111.49845123291016,112.1192336829344,108.97652160464787,110.71277506341616,138235500,0.04083628274307749
2020-11-05,115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100,0.03549387330581477
2020-11-06,115.32478332519531,115.8203179514325,112.837361996159,114.96527127109147,114457900,-0.001136189123615794
2020-11-09,113.02198028564453,118.53121707167843,112.75963885381937,117.083465097586,154515300,-0.019967980629604032
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.27381767890381,138023400,-0.003008907037166164
2020-11-11,116.10211944580078,116.2381494579348,113.1385999950758,113.86733537997074,112295000,0.030352803419871677
2020-11-12,115.8300552368164,117.11262917137141,115.2082016572188,116.22843412444456,103162300,-0.002343318195077271
2020-11-13,115.87864685058594,116.27701834676313,114.52805783909481,116.05354364266076,81581900,0.0004195078183308887
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000,0.008720312795660545
2020-11-17,116.00492858886719,117.24863549686008,115.58712010448728,116.16039565890526,74271000,-0.007564571623561944
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100,-0.011391122840002987
2020-11-19,115.27621459960938,115.68430461397098,113.49809857736044,114.25598215062608,74113000,0.005168244699435887
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300,-0.010957621054431765
2020-11-23,110.62202453613281,114.28513837643995,110.52486130551306,113.85761126601786,127959300,-0.02974253074159927
2020-11-24,111.90460205078125,112.56532241854126,109.39775058959653,110.68033196208322,113874200,0.011594232884695632
2020-11-25,112.74019622802734,113.43978322932423,111.90457924459807,112.27380983588145,76499200,0.007467022463177209
2020-11-27,113.2843246459961,114.15880846315034,112.92481998616722,113.26489496698315,46691300,0.004826392326550577
2020-11-30,115.6745834350586,117.54014397849063,113.49808872130923,113.65355580646789,169410200,0.021099642837010713
2020-12-01,119.24052429199219,119.96925956195165,116.60736173944143,117.57900876605405,127728200,0.030827349890009126
2020-12-02,119.59033203125,119.87211059203429,117.46242241782213,118.56038101970898,89004200,0.0029336313416503668
2020-12-03,119.45430755615234,120.270487635051,118.74500184780301,120.01785729073868,78967600,-0.001137420331453809
2020-12-04,118.78385925292969,119.3765645833526,118.07455360054387,119.12393425897255,78260400,-0.005612592102695824
2020-12-07,120.24134063720703,121.03809104227989,118.78386984160453,118.84216630124308,86712000,0.012270028886449014
2020-12-08,120.85346221923828,121.43645640289948,119.6000365852931,120.84375108576852,82225500,0.005090774760056593
2020-12-09,118.32717895507812,122.37894545635208,117.5692954268489,120.99920839659741,115089200,-0.02090368962353162
2020-12-10,119.74578857421875,120.35793100204793,116.74340254220034,117.08347755039478,81312200,0.011988873829901658
2020-12-11,118.9393081665039,119.27938312055916,117.13204422429256,118.95873784398792,86939800,-0.00673493754826282
2020-12-14,118.32717895507812,119.85266455789507,118.09398573402578,119.12392925566253,79184500,-0.005146567782022604
2020-12-15,124.25422668457031,124.27366377761385,120.61055011219938,120.81459511068267,157243700,0.05009033243108374
2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600,-0.0005473942743111637
2020-12-17,125.05097961425781,125.90603381216341,124.40968896582861,125.24530607028412,94359800,0.006963486344662595
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500,-0.015850713228406255
2020-12-21,124.59429931640625,124.67203286094654,119.94982751976666,121.47531311924551,121251600,0.012395233539054695
2020-12-22,128.1408233642578,130.59908932336018,125.97403967211778,127.87847449783371,168904800,0.028464577170141503
2020-12-23,127.24691772460938,128.67522539994948,127.07201352740594,128.41289134338277,88223700,-0.006975962977133321
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.59670678746939,54930100,0.0077122006356924455
2020-12-28,132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200,0.03576552245427189
2020-12-29,131.04605102539062,134.8549062093824,130.53107920371312,134.13589678161503,121047300,-0.013314605050524286
2020-12-30,129.9286346435547,132.13427742745725,129.6177004950943,131.735898609551,96452100,-0.008526898545149098
2020-12-31,128.9279022216797,130.91978245491646,127.98540301121395,130.2784915810847,99116600,-0.0077021699228996265
2021-01-04,125.74083709716797,129.82175137838865,123.1659711614339,129.73430670995643,143301900,-0.024719747002722947
2021-01-05,127.29548645019531,128.00479953709709,124.78863505032471,125.23559925815104,97664900,0.01236391763342537
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159817,124.09876065496377,155088000,-0.03366162669253603
2021-01-07,127.20803833007812,127.89791430422592,124.23480053472447,124.72062409151188,109578200,0.03412330305446165
2021-01-08,128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200,0.008631226769901579
2021-01-11,125.32306671142578,126.47932939006745,124.85668015090326,125.5271191713702,100384500,-0.023248585803544053
2021-01-12,125.14815521240234,126.01292057820679,123.26315737935117,124.85665810373773,91951100,-0.0013956847978049414
2021-01-13,127.17884826660156,127.72296809902701,124.84690189159153,125.10923585112657,88636800,0.016226312331593773
2021-01-14,125.25502014160156,127.2857588427231,125.10926419379747,127.09143240514113,90221800,-0.015126950363374303
2021-01-15,123.53520965576172,126.52788445335536,123.39917965706009,125.12871028033413,111598500,-0.013730471512403919
2021-01-19,124.20564270019531,125.06069683837403,123.340877429049,124.15705738304294,90757300,0.005427060400850836
2021-01-20,128.28662109375,128.73358547720886,124.90529186982914,125.01217369025422,104319500,0.032856626356382757
2021-01-21,132.9893341064453,135.7099489572785,129.80233279797613,130.00638521290585,120150900,0.036657860130703934
