date,original_18_no_rules,original_18_active,original_18_total_wealth,original_18_sign_changes,optimal_standard_no_rules,optimal_standard_active,optimal_standard_total_wealth,optimal_standard_sign_changes,optimal_ethical_no_rules,optimal_ethical_active,optimal_ethical_total_wealth,optimal_ethical_sign_changes,spy_benchmark
2012-02-21,135.15669820847393,135.15669820847393,135.15669820847393,0,134.37845291210022,134.37845291210022,134.37845291210022,0,111.4962033577143,111.4962033577143,111.4962033577143,0,125.35808640042028
2012-02-22,135.0114375629981,135.0114375629981,135.0114375629981,0,134.2326824654613,134.2326824654613,134.2326824654613,0,111.0155012010483,111.0155012010483,111.0155012010483,0,124.9539052949556
2012-02-23,135.37310176690949,135.37310176690949,135.37310176690949,0,134.6384681090916,134.6384681090916,134.6384681090916,0,110.7643908571976,110.7643908571976,110.7643908571976,0,125.50508430910983
2012-02-24,135.52581211759312,135.52581211759312,135.52581211759312,0,135.12388573886727,135.12388573886727,135.12388573886727,0,110.9751796785146,110.9751796785146,110.9751796785146,0,125.78061518300049
2012-02-27,135.39203981233925,135.39203981233925,135.39203981233925,0,135.27419851773996,135.27419851773996,135.27419851773996,0,110.811039195203,110.811039195203,110.811039195203,0,125.99182996159438
2012-02-28,136.41763680167927,136.41763680167927,136.41763680167927,0,135.67602307572088,135.67602307572088,135.67602307572088,0,111.0454019596768,111.0454019596768,111.0454019596768,0,126.35928865135733
2012-02-29,135.43821532394983,135.43821532394983,135.43821532394983,0,135.3009720962443,135.3009720962443,135.3009720962443,0,109.7817386011715,109.7817386011715,109.7817386011715,0,125.86327895541281
2012-03-01,136.54419124167003,136.54419124167003,136.54419124167003,0,135.7836342779834,135.7836342779834,135.7836342779834,0,109.85847265286617,109.85847265286617,109.85847265286617,0,126.5154874600753
2012-03-02,136.30832347939233,136.30832347939233,136.30832347939233,0,135.96512977541224,135.96512977541224,135.96512977541224,0,109.99622105380507,109.99622105380507,109.99622105380507,0,126.12965403172616
2012-03-05,135.32664526590665,135.32664526590665,135.32664526590665,0,134.859375759997,134.859375759997,134.859375759997,0,108.96593374442186,108.96593374442186,108.96593374442186,0,125.61529665866608
2012-03-06,133.71392465525994,133.71392465525994,133.71392465525994,0,133.17096544260616,133.17096544260616,133.17096544260616,0,107.5336563606709,107.5336563606709,107.5336563606709,0,123.77813851720461
2012-03-07,134.39396759334713,134.39396759334713,134.39396759334713,0,134.06986482581937,134.06986482581937,134.06986482581937,0,107.25912470809091,107.25912470809091,107.25912470809091,0,124.64157984144144
2012-03-08,135.3723984578175,135.3723984578175,135.3723984578175,0,135.5858223931507,135.5858223931507,135.5858223931507,0,108.5228869907811,108.5228869907811,108.5228869907811,0,125.88162663252834
2012-03-09,135.71682933784,135.71682933784,135.71682933784,0,136.1128641656032,136.1128641656032,136.1128641656032,0,109.3762503920363,109.3762503920363,109.3762503920363,0,126.36851661285644
2012-03-12,135.88504078872103,135.88504078872103,135.88504078872103,0,135.83767780264344,135.83767780264344,135.83767780264344,0,108.79605250910625,108.79605250910625,108.79605250910625,0,126.37769947190442
2012-03-13,137.61181250792393,137.61181250792393,137.61181250792393,0,137.45826022587246,137.45826022587246,137.45826022587246,0,110.09857541236748,110.09857541236748,110.09857541236748,0,128.6557521140421
2012-03-14,136.71527759801774,136.71527759801774,136.71527759801774,0,137.08657301698298,137.08657301698298,137.08657301698298,0,109.83975376850834,109.83975376850834,109.83975376850834,0,128.51795510538096
2012-03-15,137.35547825346922,137.35547825346922,137.35547825346922,0,138.50854123019005,138.50854123019005,138.50854123019005,0,110.75564267292884,110.75564267292884,110.75564267292884,0,129.262019261994
2012-03-16,137.64615378589536,137.64615378589536,137.64615378589536,0,138.4989761507334,138.4989761507334,138.4989761507334,0,111.12658927473807,111.12658927473807,111.12658927473807,0,129.44098578803724
2012-03-19,137.95760647151397,137.95760647151397,137.95760647151397,0,139.08451405906487,139.08451405906487,139.08451405906487,0,111.16906055749698,111.16906055749698,111.16906055749698,0,129.94847856803688
2012-03-20,137.74736159098055,137.74736159098055,137.74736159098055,0,137.93835612852516,137.93835612852516,137.93835612852516,0,109.61107524708032,109.61107524708032,109.61107524708032,0,129.5701682285345
2012-03-21,137.75261865209959,137.75261865209959,137.75261865209959,0,137.87781934737,137.87781934737,137.87781934737,0,109.23306565463244,109.23306565463244,109.23306565463244,0,129.35798825748665
2012-03-22,137.16378052113282,137.16378052113282,137.16378052113282,0,137.57541245397454,137.57541245397454,137.57541245397454,0,109.40257990901208,109.40257990901208,109.40257990901208,0,128.42614455588156
2012-03-23,137.66865944041726,137.66865944041726,137.66865944041726,0,137.83821619294812,137.83821619294812,137.83821619294812,0,109.5507746016612,109.5507746016612,109.5507746016612,0,128.84128555696836
2012-03-26,140.16595806680988,140.16595806680988,140.16595806680988,0,140.07492394972093,140.07492394972093,140.07492394972093,0,110.83285191493029,110.83285191493029,110.83285191493029,0,130.649650293635
2012-03-27,140.35179175988227,140.35179175988227,140.35179175988227,0,139.83335138200204,139.83335138200204,139.83335138200204,0,110.53134473765336,110.53134473765336,110.53134473765336,0,130.24367411061576
2012-03-28,140.00047828009977,140.00047828009977,140.00047828009977,0,139.149752952185,139.149752952185,139.149752952185,0,110.07025226203906,110.07025226203906,110.07025226203906,0,129.597861133522
2012-03-29,139.62386265204384,139.62386265204384,139.62386265204384,0,139.45288828186114,139.45288828186114,139.45288828186114,0,110.05094661739729,110.05094661739729,110.05094661739729,0,129.37639005754352
2012-03-30,139.71105267177188,139.71105267177188,139.71105267177188,0,140.48998331220776,140.48998331220776,140.48998331220776,0,110.72003230924336,110.72003230924336,110.72003230924336,0,129.91147651713823
2012-04-02,140.31173850746754,140.31173850746754,140.31173850746754,0,140.6722377752322,140.6722377752322,140.6722377752322,0,111.3384127859614,111.3384127859614,111.3384127859614,0,130.8618212441926
2012-04-03,139.72646245486632,139.72646245486632,139.72646245486632,0,139.92208917679335,139.92208917679335,139.92208917679335,0,110.05180319967803,110.05180319967803,110.05180319967803,0,130.32669870263703
2012-04-04,137.40832184182855,137.40832184182855,137.40832184182855,0,138.01432468707745,138.01432468707745,138.01432468707745,0,108.3507440390506,108.3507440390506,108.3507440390506,0,129.03502764599844
2012-04-05,137.61427361138513,137.61427361138513,137.61427361138513,0,138.55093994138386,138.55093994138386,138.55093994138386,0,108.50397267098424,108.50397267098424,108.50397267098424,0,128.97046799746562
2012-04-09,136.77647385654618,136.77647385654618,136.77647385654618,0,137.28688807472466,137.28688807472466,137.28688807472466,0,106.86547620859096,106.86547620859096,106.86547620859096,0,127.52203886171516
2012-04-10,135.08489509231399,135.08489509231399,135.08489509231399,0,135.07672199889006,135.07672199889006,135.07672199889006,0,106.2040539429982,106.2040539429982,106.2040539429982,0,125.38152163402212
2012-04-11,135.8449673628211,135.8449673628211,135.8449673628211,0,136.56429346310458,136.56429346310458,136.56429346310458,0,107.12366904769458,107.12366904769458,107.12366904769458,0,126.3964440505898
2012-04-12,137.39744636432437,137.39744636432437,137.39744636432437,0,137.756451533559,137.756451533559,137.756451533559,0,108.09655024552681,108.09655024552681,108.09655024552681,0,128.04784323686943
2012-04-13,135.62335956339615,135.62335956339615,135.62335956339615,0,136.53262463917014,136.53262463917014,136.53262463917014,0,106.68606219332897,106.68606219332897,106.68606219332897,0,126.52558138863593
2012-04-16,134.63773896377742,134.63773896377742,134.63773896377742,0,137.62099037718468,137.62099037718468,137.62099037718468,0,107.67019291293823,107.67019291293823,107.67019291293823,0,126.44256581710486
2012-04-17,136.03140211340397,136.03140211340397,136.03140211340397,0,138.6819820306477,138.6819820306477,138.6819820306477,0,108.87708132706494,108.87708132706494,108.87708132706494,0,128.31541803838255
2012-04-18,135.63389045928642,135.63389045928642,135.63389045928642,0,138.04416592318472,138.04416592318472,138.04416592318472,0,108.06103251256211,108.06103251256211,108.06103251256211,0,127.881839155278
2012-04-19,134.97229172093662,134.97229172093662,134.97229172093662,0,138.33203915878556,138.33203915878556,138.33203915878556,0,108.42109477879679,108.42109477879679,108.42109477879679,0,127.06070393019151
2012-04-20,135.04191478876191,135.04191478876191,135.04191478876191,0,138.53781201164838,138.53781201164838,138.53781201164838,0,108.88987298513224,108.88987298513224,108.88987298513224,0,127.27284781927845
