date,portfolio_value,cash_allocation,realised_profit,total_wealth,AAPL_weight,MSFT_weight,GOOGL_weight,AMZN_weight,TSLA_weight,META_weight,NVDA_weight,JPM_weight,JNJ_weight,XOM_weight,SPY_weight,QQQ_weight,EFA_weight,EEM_weight,TLT_weight,LQD_weight,GLD_weight,DBC_weight
2026-07-08 15:54:24,100.0,0.0168162183632534,0.0,100.0,0.0904593208990108,3.524397360991661e-16,0.1891129010144886,0.0759260389441898,1.0626202201200542e-15,4.992809986720567e-15,0.1443106069204809,0.3501987583696485,0.0184039641456968,0.0,7.754272593899435e-16,1.429197303130035e-15,0.0308759191942242,0.0,0.0,0.0,2.6192858508365952e-15,0.0838962721489987
2026-07-08 15:54:47,99.08216225537846,0.016771068454952,0.0,99.08216225537846,0.0904593208990108,3.524397360991661e-16,0.1891129010144886,0.0759260389441898,1.0626202201200542e-15,4.992809986720567e-15,0.1443106069204809,0.3501987583696485,0.0184039641456968,0.0,7.754272593899435e-16,1.429197303130035e-15,0.0308759191942242,0.0,0.0,0.0,2.6192858508365952e-15,0.0838962721489987
2026-07-12 13:39:08,99.56697174976064,0.0118660947566768,0.0,99.56697174976064,0.0904593208990108,3.524397360991661e-16,0.1891129010144886,0.0759260389441898,1.0626202201200542e-15,4.992809986720567e-15,0.1443106069204809,0.3501987583696485,0.0184039641456968,0.0,7.754272593899435e-16,1.429197303130035e-15,0.0308759191942242,0.0,0.0,0.0,2.6192858508365952e-15,0.0838962721489987
2026-07-18 14:36:58,100.53193510378168,0.011978819861056512,0.0,100.53193510378168,0.0904593208990108,3.524397360991661e-16,0.1891129010144886,0.0759260389441898,1.0626202201200542e-15,4.992809986720567e-15,0.1443106069204809,0.3501987583696485,0.0184039641456968,0.0,7.754272593899435e-16,1.429197303130035e-15,0.0308759191942242,0.0,0.0,0.0,2.6192858508365952e-15,0.0838962721489987
